%time,epauleARG,epauleAVD,coudeARG,coudeAVD,aileARG,aileAVD,epauleARD,epauleAVG,coudeARD,coudeAVG,aileARD,aileAVG
7.539917012,0.991208941,0.993300583,1.829156007,1.92,-0.005283573,0.011097102,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918
7.585892116,1.006240148,1.013897555,1.858188487,1.92,-0.00772851,0.013688554,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801
7.63186722,1.016178619,1.028165599,1.879208055,1.92,-0.010150812,0.016248632,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225
7.677842324,1.020174472,1.034800178,1.890776989,1.92,-0.012510606,0.018737792,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008
7.723817427,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229
7.769792531,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229
7.815767635,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616
7.861742739,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285
7.907717842,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729
7.953692946,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693
7.99966805,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204
8.045643154,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355
8.091618257,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144
8.137593361,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134
8.183568465,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768
8.229543568,0.874056393,0.853014663,1.833616737,1.795563872,-0.013483092,0.014323848,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109
8.275518672,0.863797677,0.843901003,1.830377895,1.795815109,-0.01302016,0.013846342,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568
8.321493776,0.855847182,0.837640232,1.832654131,1.802697819,-0.012334431,0.013131782,0.676171905,0.620390473,1.415485792,1.31674838,0.021368664,-0.020822103
8.36746888,0.850025371,0.834027907,1.839857707,1.815540913,-0.011430299,0.01218563,0.687108209,0.632477998,1.417863946,1.32218491,0.019980803,-0.019352617
8.413443983,0.846029773,0.832721959,1.851135587,1.833383912,-0.010317331,0.011019303,0.702862877,0.65019681,1.429508944,1.339126613,0.018456913,-0.017750689
8.459419087,0.843556063,0.833372917,1.865652511,1.855280787,-0.009004696,0.00964394,0.72260409,0.672580949,1.449305795,1.366198458,0.016840876,-0.016061845
8.505394191,0.842287681,0.835609727,1.882569364,1.880269936,-0.007501512,0.008070727,0.745557398,0.698757275,1.476175328,1.402088553,0.015173561,-0.014327281
8.551369295,0.841887622,0.839027428,1.901025367,1.907346724,-0.00581711,0.006311118,0.770997942,0.727929167,1.509039749,1.445502115,0.01349321,-0.012584579
8.597344398,0.84199215,0.843176217,1.92,1.92,-0.003961215,0.004376977,0.798238545,0.759353535,1.546793464,1.495120333,0.011836015,-0.01086866
8.643319502,0.842206557,0.847552121,1.92,1.92,-0.001944032,0.002280636,0.826613662,0.792311611,1.588275811,1.549558056,0.010236781,-0.009212801
8.689294606,0.842103543,0.851590404,1.92,1.92,0.000223731,3.49E-05,0.855459968,0.826074566,1.632243638,1.60731586,0.008729586,-0.007649575
8.73526971,0.841225041,0.854663897,1.92,1.92,0.002530918,-0.002347149,0.884094908,0.859865046,1.677343091,1.666723858,0.007348404,-0.006211666
8.781244813,0.839148082,0.856185197,1.92,1.92,0.004961116,-0.00484724,0.911795006,0.892816071,1.722081874,1.725877373,0.006127671,-0.004932539
8.827219917,0.835680806,0.855927059,1.92,1.92,0.007478107,-0.007428012,0.937818992,0.923985314,1.764939552,1.782730177,0.005095152,-0.00383972
8.873195021,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918,0.961533873,0.952509118,1.804782771,1.835568655,0.004249385,-0.002933195
8.919170124,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801,0.982303649,0.977460945,1.84051356,1.882592474,0.003582665,-0.002207306
8.965145228,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225,0.999453155,0.997805918,1.870960814,1.92,0.003088842,-0.001658302
9.011120332,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008,1.012279369,1.012430424,1.89491657,1.92,0.002763526,-0.001284712
9.057095436,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229,1.020071432,1.020204823,1.911192419,1.92,0.002604361,-0.001087839
9.103070539,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229,1.022138188,1.02007658,1.918694221,1.92,0.00261138,-0.001072423
9.149045643,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563
9.195020747,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221
9.240995851,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404
9.286970954,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052
9.332946058,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993
9.378921162,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634
9.424896266,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129
9.470871369,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359
9.516846473,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865
9.562821577,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475
9.60879668,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516
9.654771784,0.676171905,0.620390473,1.415485792,1.31674838,0.021368664,-0.020822103,0.874056393,0.853014663,1.833616737,1.795563872,-0.013483092,0.014323848
9.700746888,0.687108209,0.632477998,1.417863946,1.32218491,0.019980803,-0.019352617,0.863797677,0.843901003,1.830377895,1.795815109,-0.01302016,0.013846342
9.746721992,0.702862877,0.65019681,1.429508944,1.339126613,0.018456913,-0.017750689,0.855847182,0.837640232,1.832654131,1.802697819,-0.012334431,0.013131782
9.792697095,0.72260409,0.672580949,1.449305795,1.366198458,0.016840876,-0.016061845,0.850025371,0.834027907,1.839857707,1.815540913,-0.011430299,0.01218563
9.838672199,0.745557398,0.698757275,1.476175328,1.402088553,0.015173561,-0.014327281,0.846029773,0.832721959,1.851135587,1.833383912,-0.010317331,0.011019303
9.884647303,0.770997942,0.727929167,1.509039749,1.445502115,0.01349321,-0.012584579,0.843556063,0.833372917,1.865652511,1.855280787,-0.009004696,0.00964394
9.930622407,0.798238545,0.759353535,1.546793464,1.495120333,0.011836015,-0.01086866,0.842287681,0.835609727,1.882569364,1.880269936,-0.007501512,0.008070727
9.97659751,0.826613662,0.792311611,1.588275811,1.549558056,0.010236781,-0.009212801,0.841887622,0.839027428,1.901025367,1.907346724,-0.00581711,0.006311118
10.02257261,0.855459968,0.826074566,1.632243638,1.60731586,0.008729586,-0.007649575,0.84199215,0.843176217,1.92,1.92,-0.003961215,0.004376977
10.06854772,0.884094908,0.859865046,1.677343091,1.666723858,0.007348404,-0.006211666,0.842206557,0.847552121,1.92,1.92,-0.001944032,0.002280636
10.11452282,0.911795006,0.892816071,1.722081874,1.725877373,0.006127671,-0.004932539,0.842103543,0.851590404,1.92,1.92,0.000223731,3.49E-05
10.16049793,0.937818992,0.923985314,1.764939552,1.782730177,0.005095152,-0.00383972,0.841225041,0.854663897,1.92,1.92,0.002530918,-0.002347149
10.20647303,0.961533873,0.952509118,1.804782771,1.835568655,0.004249385,-0.002933195,0.839148082,0.856185197,1.92,1.92,0.004961116,-0.00484724
10.25244813,0.982303649,0.977460945,1.84051356,1.882592474,0.003582665,-0.002207306,0.835680806,0.855927059,1.92,1.92,0.007478107,-0.007428012
10.29842324,0.999453155,0.997805918,1.870960814,1.92,0.003088842,-0.001658302,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918
10.34439834,1.012279369,1.012430424,1.89491657,1.92,0.002763526,-0.001284712,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801
10.39037344,1.020071432,1.020204823,1.911192419,1.92,0.002604361,-0.001087839,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225
10.43634855,1.022138188,1.02007658,1.918694221,1.92,0.00261138,-0.001072423,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008
10.48232365,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229
10.52829876,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229
10.57427386,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616
10.62024896,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285
10.66622407,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729
10.71219917,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693
10.75817427,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204
10.80414938,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355
10.85012448,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144
10.89609959,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134
10.94207469,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768
10.98804979,0.874056393,0.853014663,1.833616737,1.795563872,-0.013483092,0.014323848,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109
11.0340249,0.863797677,0.843901003,1.830377895,1.795815109,-0.01302016,0.013846342,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568
11.08,0.855847182,0.837640232,1.832654131,1.802697819,-0.012334431,0.013131782,0.676171905,0.620390473,1.415485792,1.31674838,0.021368664,-0.020822103
11.1259751,0.850025371,0.834027907,1.839857707,1.815540913,-0.011430299,0.01218563,0.687108209,0.632477998,1.417863946,1.32218491,0.019980803,-0.019352617
11.17195021,0.846029773,0.832721959,1.851135587,1.833383912,-0.010317331,0.011019303,0.702862877,0.65019681,1.429508944,1.339126613,0.018456913,-0.017750689
11.21792531,0.843556063,0.833372917,1.865652511,1.855280787,-0.009004696,0.00964394,0.72260409,0.672580949,1.449305795,1.366198458,0.016840876,-0.016061845
11.26390041,0.842287681,0.835609727,1.882569364,1.880269936,-0.007501512,0.008070727,0.745557398,0.698757275,1.476175328,1.402088553,0.015173561,-0.014327281
11.30987552,0.841887622,0.839027428,1.901025367,1.907346724,-0.00581711,0.006311118,0.770997942,0.727929167,1.509039749,1.445502115,0.01349321,-0.012584579
11.35585062,0.84199215,0.843176217,1.92,1.92,-0.003961215,0.004376977,0.798238545,0.759353535,1.546793464,1.495120333,0.011836015,-0.01086866
11.40182573,0.842206557,0.847552121,1.92,1.92,-0.001944032,0.002280636,0.826613662,0.792311611,1.588275811,1.549558056,0.010236781,-0.009212801
11.44780083,0.842103543,0.851590404,1.92,1.92,0.000223731,3.49E-05,0.855459968,0.826074566,1.632243638,1.60731586,0.008729586,-0.007649575
11.49377593,0.841225041,0.854663897,1.92,1.92,0.002530918,-0.002347149,0.884094908,0.859865046,1.677343091,1.666723858,0.007348404,-0.006211666
11.53975104,0.839148082,0.856185197,1.92,1.92,0.004961116,-0.00484724,0.911795006,0.892816071,1.722081874,1.725877373,0.006127671,-0.004932539
11.58572614,0.835680806,0.855927059,1.92,1.92,0.007478107,-0.007428012,0.937818992,0.923985314,1.764939552,1.782730177,0.005095152,-0.00383972
11.63170124,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918,0.961533873,0.952509118,1.804782771,1.835568655,0.004249385,-0.002933195
11.67767635,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801,0.982303649,0.977460945,1.84051356,1.882592474,0.003582665,-0.002207306
11.72365145,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225,0.999453155,0.997805918,1.870960814,1.92,0.003088842,-0.001658302
11.76962656,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008,1.012279369,1.012430424,1.89491657,1.92,0.002763526,-0.001284712
11.81560166,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229,1.020071432,1.020204823,1.911192419,1.92,0.002604361,-0.001087839
11.86157676,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229,1.022138188,1.02007658,1.918694221,1.92,0.00261138,-0.001072423
11.90755187,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563
11.95352697,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221
11.99950207,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404
12.04547718,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052
12.09145228,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993
12.13742739,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634
12.18340249,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129
12.22937759,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359
12.2753527,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865
12.3213278,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475
12.3673029,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516
12.41327801,0.676171905,0.620390473,1.415485792,1.31674838,0.021368664,-0.020822103,0.874056393,0.853014663,1.833616737,1.795563872,-0.013483092,0.014323848
12.45925311,0.687108209,0.632477998,1.417863946,1.32218491,0.019980803,-0.019352617,0.863797677,0.843901003,1.830377895,1.795815109,-0.01302016,0.013846342
12.50522822,0.702862877,0.65019681,1.429508944,1.339126613,0.018456913,-0.017750689,0.855847182,0.837640232,1.832654131,1.802697819,-0.012334431,0.013131782
12.55120332,0.72260409,0.672580949,1.449305795,1.366198458,0.016840876,-0.016061845,0.850025371,0.834027907,1.839857707,1.815540913,-0.011430299,0.01218563
12.59717842,0.745557398,0.698757275,1.476175328,1.402088553,0.015173561,-0.014327281,0.846029773,0.832721959,1.851135587,1.833383912,-0.010317331,0.011019303
12.64315353,0.770997942,0.727929167,1.509039749,1.445502115,0.01349321,-0.012584579,0.843556063,0.833372917,1.865652511,1.855280787,-0.009004696,0.00964394
12.68912863,0.798238545,0.759353535,1.546793464,1.495120333,0.011836015,-0.01086866,0.842287681,0.835609727,1.882569364,1.880269936,-0.007501512,0.008070727
12.73510373,0.826613662,0.792311611,1.588275811,1.549558056,0.010236781,-0.009212801,0.841887622,0.839027428,1.901025367,1.907346724,-0.00581711,0.006311118
12.78107884,0.855459968,0.826074566,1.632243638,1.60731586,0.008729586,-0.007649575,0.84199215,0.843176217,1.92,1.92,-0.003961215,0.004376977
12.82705394,0.884094908,0.859865046,1.677343091,1.666723858,0.007348404,-0.006211666,0.842206557,0.847552121,1.92,1.92,-0.001944032,0.002280636
12.87302905,0.911795006,0.892816071,1.722081874,1.725877373,0.006127671,-0.004932539,0.842103543,0.851590404,1.92,1.92,0.000223731,3.49E-05
12.91900415,0.937818992,0.923985314,1.764939552,1.782730177,0.005095152,-0.00383972,0.841225041,0.854663897,1.92,1.92,0.002530918,-0.002347149
12.96497925,0.961533873,0.952509118,1.804782771,1.835568655,0.004249385,-0.002933195,0.839148082,0.856185197,1.92,1.92,0.004961116,-0.00484724
13.01095436,0.982303649,0.977460945,1.84051356,1.882592474,0.003582665,-0.002207306,0.835680806,0.855927059,1.92,1.92,0.007478107,-0.007428012
13.05692946,0.999453155,0.997805918,1.870960814,1.92,0.003088842,-0.001658302,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918
13.10290456,1.012279369,1.012430424,1.89491657,1.92,0.002763526,-0.001284712,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801
13.14887967,1.020071432,1.020204823,1.911192419,1.92,0.002604361,-0.001087839,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225
13.19485477,1.022138188,1.02007658,1.918694221,1.92,0.00261138,-0.001072423,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008
13.24082988,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229
13.28680498,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229
13.33278008,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616
13.37875519,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285
13.42473029,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729
13.47070539,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693
13.5166805,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204
13.5626556,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355
13.60863071,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144
13.65460581,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134
13.70058091,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768
13.74655602,0.874056393,0.853014663,1.833616737,1.795563872,-0.013483092,0.014323848,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109
13.79253112,0.863797677,0.843901003,1.830377895,1.795815109,-0.01302016,0.013846342,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568
13.83850622,0.855847182,0.837640232,1.832654131,1.802697819,-0.012334431,0.013131782,0.676171905,0.620390473,1.415485792,1.31674838,0.021368664,-0.020822103
13.88448133,0.850025371,0.834027907,1.839857707,1.815540913,-0.011430299,0.01218563,0.687108209,0.632477998,1.417863946,1.32218491,0.019980803,-0.019352617
13.93045643,0.846029773,0.832721959,1.851135587,1.833383912,-0.010317331,0.011019303,0.702862877,0.65019681,1.429508944,1.339126613,0.018456913,-0.017750689
13.97643154,0.843556063,0.833372917,1.865652511,1.855280787,-0.009004696,0.00964394,0.72260409,0.672580949,1.449305795,1.366198458,0.016840876,-0.016061845
14.02240664,0.842287681,0.835609727,1.882569364,1.880269936,-0.007501512,0.008070727,0.745557398,0.698757275,1.476175328,1.402088553,0.015173561,-0.014327281
14.06838174,0.841887622,0.839027428,1.901025367,1.907346724,-0.00581711,0.006311118,0.770997942,0.727929167,1.509039749,1.445502115,0.01349321,-0.012584579
14.11435685,0.84199215,0.843176217,1.92,1.92,-0.003961215,0.004376977,0.798238545,0.759353535,1.546793464,1.495120333,0.011836015,-0.01086866
14.16033195,0.842206557,0.847552121,1.92,1.92,-0.001944032,0.002280636,0.826613662,0.792311611,1.588275811,1.549558056,0.010236781,-0.009212801
14.20630705,0.842103543,0.851590404,1.92,1.92,0.000223731,3.49E-05,0.855459968,0.826074566,1.632243638,1.60731586,0.008729586,-0.007649575
14.25228216,0.841225041,0.854663897,1.92,1.92,0.002530918,-0.002347149,0.884094908,0.859865046,1.677343091,1.666723858,0.007348404,-0.006211666
14.29825726,0.839148082,0.856185197,1.92,1.92,0.004961116,-0.00484724,0.911795006,0.892816071,1.722081874,1.725877373,0.006127671,-0.004932539
14.34423237,0.835680806,0.855927059,1.92,1.92,0.007478107,-0.007428012,0.937818992,0.923985314,1.764939552,1.782730177,0.005095152,-0.00383972
14.39020747,0.830309545,0.85199778,1.92,1.92,0.010010795,-0.010019918,0.961533873,0.952509118,1.804782771,1.835568655,0.004249385,-0.002933195
14.43618257,0.822621608,0.842818032,1.92,1.92,0.012489974,-0.012554801,0.982303649,0.977460945,1.84051356,1.882592474,0.003582665,-0.002207306
14.48215768,0.812772756,0.829024439,1.92,1.92,0.014876882,-0.014992225,0.999453155,0.997805918,1.870960814,1.92,0.003088842,-0.001658302
14.52813278,0.801045705,0.811504017,1.92,1.92,0.017132097,-0.017291008,1.012279369,1.012430424,1.89491657,1.92,0.002763526,-0.001284712
14.57410788,0.78779494,0.791233556,1.906869558,1.92,0.019215545,-0.019409229,1.020071432,1.020204823,1.911192419,1.92,0.002604361,-0.001087839
14.62008299,0.773398953,0.769158776,1.867901253,1.875873174,0.021086503,-0.021304229,1.022138188,1.02007658,1.918694221,1.92,0.00261138,-0.001072423
14.66605809,0.758224443,0.746125328,1.82431511,1.816553595,0.022703599,-0.022932616,1.020854986,1.023126384,1.92,1.92,-0.010511265,0.011121563
14.7120332,0.742602822,0.722851752,1.777164783,1.754070641,0.024024821,-0.024250285,1.012909299,1.010074438,1.92,1.92,-0.010959763,0.011591221
14.7580083,0.726919736,0.700012492,1.727571058,1.690088036,0.025016487,-0.025221729,1.002868786,0.995486325,1.92,1.92,-0.011415687,0.012070404
14.8039834,0.711892999,0.678478328,1.677211814,1.626549704,0.025680873,-0.025848693,0.990731017,0.979462939,1.92,1.92,-0.011893046,0.012574052
14.84995851,0.698221647,0.659039294,1.627730216,1.565245066,0.026030917,-0.026144204,0.976921082,0.96243268,1.92,1.914410353,-0.012371436,0.013080993
14.89593361,0.686483636,0.642335471,1.580584929,1.507736302,0.026082005,-0.026124355,0.961955628,0.944880774,1.92,1.890567466,-0.01282259,0.013561634
14.94190871,0.677144393,0.628873849,1.53709343,1.45542901,0.02585249,-0.025809144,0.946328419,0.927263829,1.906243805,1.867516207,-0.013219144,0.013987129
14.98788382,0.670565711,0.619041043,1.498472772,1.409630479,0.025364073,-0.025223134,0.930508404,0.910014962,1.887125049,1.846196754,-0.013534631,0.014329359
15.03385892,0.667015963,0.613115527,1.465876103,1.371597442,0.024641932,-0.024395768,0.914942605,0.893551537,1.869403434,1.827495856,-0.013743423,0.014560865
15.07983402,0.666684161,0.611284838,1.440425537,1.342576902,0.023714488,-0.023361109,0.900062301,0.87828449,1.853994774,1.812264797,-0.013820621,0.01465475
15.12580913,0.669701224,0.613673924,1.423243488,1.323844775,0.022612677,-0.0221568,0.886291404,0.864628742,1.841778417,1.801339623,-0.013741868,0.014584516
